id,sequence,task,choices,response,response_type,domain,gender,age,premise_1,premise_2,conclusion
2,26,No;joggers;counselors/Some;riders;joggers,All;counselors;riders|All;riders;counselors|Some;counselors;riders|Some;riders;counselors|Some not;counselors;riders|Some not;riders;counselors|No;counselors;riders|No;riders;counselors|NVC,No;riders;counselors,single-choice,syllogistic,female,28,No;B;A,Some;C;B,No;C;A
2,27,Some not;actors;nurses/No;drillers;nurses,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|No;actors;drillers|No;drillers;actors|NVC,NVC,single-choice,syllogistic,female,28,Some not;A;B,No;C;B,NVC;
2,28,No;bakers;sculptors/All;sculptors;gamblers,All;bakers;gamblers|All;gamblers;bakers|Some;bakers;gamblers|Some;gamblers;bakers|Some not;bakers;gamblers|Some not;gamblers;bakers|No;bakers;gamblers|No;gamblers;bakers|NVC,No;bakers;gamblers,single-choice,syllogistic,female,28,No;A;B,All;B;C,No;A;C
2,29,No;designers;trainers/Some;architects;trainers,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|Some not;designers;architects|Some not;architects;designers|No;designers;architects|No;architects;designers|NVC,NVC,single-choice,syllogistic,female,28,No;A;B,Some;C;B,NVC;
2,30,Some;packers;tutors/Some not;butchers;tutors,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|No;packers;butchers|No;butchers;packers|NVC,NVC,single-choice,syllogistic,female,28,Some;A;B,Some not;C;B,NVC;
2,31,No;climbers;doctors/Some not;doctors;tellers,All;climbers;tellers|All;tellers;climbers|Some;climbers;tellers|Some;tellers;climbers|Some not;climbers;tellers|Some not;tellers;climbers|No;climbers;tellers|No;tellers;climbers|NVC,Some not;tellers;climbers,single-choice,syllogistic,female,28,No;A;B,Some not;B;C,Some not;C;A
2,32,Some not;soldiers;florists/All;soldiers;editors,All;florists;editors|All;editors;florists|Some;florists;editors|Some;editors;florists|Some not;florists;editors|Some not;editors;florists|No;florists;editors|No;editors;florists|NVC,Some not;editors;florists,single-choice,syllogistic,female,28,Some not;B;A,All;B;C,Some not;C;A
2,33,All;plumbers;dentists/No;plumbers;lifeguards,All;dentists;lifeguards|All;lifeguards;dentists|Some;dentists;lifeguards|Some;lifeguards;dentists|Some not;dentists;lifeguards|Some not;lifeguards;dentists|No;dentists;lifeguards|No;lifeguards;dentists|NVC,No;lifeguards;dentists,single-choice,syllogistic,female,28,All;B;A,No;B;C,No;C;A
2,34,Some not;judges;brewers/No;porters;judges,All;brewers;porters|All;porters;brewers|Some;brewers;porters|Some;porters;brewers|Some not;brewers;porters|Some not;porters;brewers|No;brewers;porters|No;porters;brewers|NVC,No;porters;brewers,single-choice,syllogistic,female,28,Some not;B;A,No;C;B,No;C;A
2,35,All;doctors;tellers/Some not;climbers;tellers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|No;doctors;climbers|No;climbers;doctors|NVC,NVC,single-choice,syllogistic,female,28,All;A;B,Some not;C;B,NVC;
2,36,No;secretaries;brokers/All;agents;secretaries,All;brokers;agents|All;agents;brokers|Some;brokers;agents|Some;agents;brokers|Some not;brokers;agents|Some not;agents;brokers|No;brokers;agents|No;agents;brokers|NVC,No;brokers;agents,single-choice,syllogistic,female,28,No;B;A,All;C;B,No;A;C
2,37,All;divers;carpenters/Some;linguists;carpenters,All;divers;linguists|All;linguists;divers|Some;divers;linguists|Some;linguists;divers|Some not;divers;linguists|Some not;linguists;divers|No;divers;linguists|No;linguists;divers|NVC,NVC,single-choice,syllogistic,female,28,All;A;B,Some;C;B,NVC;
2,38,Some not;counselors;joggers/No;counselors;riders,All;joggers;riders|All;riders;joggers|Some;joggers;riders|Some;riders;joggers|Some not;joggers;riders|Some not;riders;joggers|No;joggers;riders|No;riders;joggers|NVC,No;joggers;riders,single-choice,syllogistic,female,28,Some not;B;A,No;B;C,No;A;C
2,39,Some;actors;nurses/Some;nurses;drillers,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|No;actors;drillers|No;drillers;actors|NVC,NVC,single-choice,syllogistic,female,28,Some;A;B,Some;B;C,NVC;
2,40,No;designers;architects/All;designers;trainers,All;architects;trainers|All;trainers;architects|Some;architects;trainers|Some;trainers;architects|Some not;architects;trainers|Some not;trainers;architects|No;architects;trainers|No;trainers;architects|NVC,No;architects;trainers,single-choice,syllogistic,female,28,No;B;A,All;B;C,No;A;C
2,41,Some not;therapists;climbers/Some;therapists;skaters,All;climbers;skaters|All;skaters;climbers|Some;climbers;skaters|Some;skaters;climbers|Some not;climbers;skaters|Some not;skaters;climbers|No;climbers;skaters|No;skaters;climbers|NVC,No;climbers;skaters,single-choice,syllogistic,female,28,Some not;B;A,Some;B;C,No;A;C
2,42,Some;poets;miners/All;skaters;miners,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|No;poets;skaters|No;skaters;poets|NVC,Some;skaters;poets,single-choice,syllogistic,female,28,Some;A;B,All;C;B,Some;C;A
2,43,No;packers;tutors/No;tutors;butchers,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|No;packers;butchers|No;butchers;packers|NVC,No;butchers;packers,single-choice,syllogistic,female,28,No;A;B,No;B;C,No;C;A
2,44,All;workers;actors/Some;workers;painters,All;actors;painters|All;painters;actors|Some;actors;painters|Some;painters;actors|Some not;actors;painters|Some not;painters;actors|No;actors;painters|No;painters;actors|NVC,Some;painters;actors,single-choice,syllogistic,female,28,All;B;A,Some;B;C,Some;C;A
2,45,Some;jugglers;barbers/Some not;investors;jugglers,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|No;barbers;investors|No;investors;barbers|NVC,Some not;investors;barbers,single-choice,syllogistic,female,28,Some;B;A,Some not;C;B,Some not;C;A
2,46,No;farmers;scholars/Some not;farmers;assistants,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|No;scholars;assistants|No;assistants;scholars|NVC,NVC,single-choice,syllogistic,female,28,No;B;A,Some not;B;C,NVC;
2,47,All;students;buyers/Some not;students;cyclists,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|NVC,Some not;cyclists;buyers,single-choice,syllogistic,female,28,All;B;A,Some not;B;C,Some not;C;A
2,48,No;hikers;writers/Some not;drivers;hikers,All;writers;drivers|All;drivers;writers|Some;writers;drivers|Some;drivers;writers|Some not;writers;drivers|Some not;drivers;writers|No;writers;drivers|No;drivers;writers|NVC,Some not;writers;drivers,single-choice,syllogistic,female,28,No;B;A,Some not;C;B,Some not;A;C
2,49,Some;engineers;fencers/Some;engineers;campers,All;fencers;campers|All;campers;fencers|Some;fencers;campers|Some;campers;fencers|Some not;fencers;campers|Some not;campers;fencers|No;fencers;campers|No;campers;fencers|NVC,Some;fencers;campers,single-choice,syllogistic,female,28,Some;B;A,Some;B;C,Some;A;C
2,50,Some;dancers;typists/Some;boxers;typists,All;dancers;boxers|All;boxers;dancers|Some;dancers;boxers|Some;boxers;dancers|Some not;dancers;boxers|Some not;boxers;dancers|No;dancers;boxers|No;boxers;dancers|NVC,NVC,single-choice,syllogistic,female,28,Some;A;B,Some;C;B,NVC;
2,51,Some not;athletes;hunters/Some not;athletes;lawyers,All;hunters;lawyers|All;lawyers;hunters|Some;hunters;lawyers|Some;lawyers;hunters|Some not;hunters;lawyers|Some not;lawyers;hunters|No;hunters;lawyers|No;lawyers;hunters|NVC,NVC,single-choice,syllogistic,female,28,Some not;B;A,Some not;B;C,NVC;
2,52,No;golfers;teachers/No;golfers;bankers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|No;teachers;bankers|No;bankers;teachers|NVC,NVC,single-choice,syllogistic,female,28,No;B;A,No;B;C,NVC;
2,53,All;boxers;actuaries/No;opticians;boxers,All;actuaries;opticians|All;opticians;actuaries|Some;actuaries;opticians|Some;opticians;actuaries|Some not;actuaries;opticians|Some not;opticians;actuaries|No;actuaries;opticians|No;opticians;actuaries|NVC,No;actuaries;opticians,single-choice,syllogistic,female,28,All;B;A,No;C;B,No;A;C
2,54,Some;chemists;potters/Some;sailors;chemists,All;potters;sailors|All;sailors;potters|Some;potters;sailors|Some;sailors;potters|Some not;potters;sailors|Some not;sailors;potters|No;potters;sailors|No;sailors;potters|NVC,Some;potters;sailors,single-choice,syllogistic,female,28,Some;B;A,Some;C;B,Some;A;C
2,55,Some not;bakers;sculptors/Some;sculptors;gamblers,All;bakers;gamblers|All;gamblers;bakers|Some;bakers;gamblers|Some;gamblers;bakers|Some not;bakers;gamblers|Some not;gamblers;bakers|No;bakers;gamblers|No;gamblers;bakers|NVC,Some;gamblers;bakers,single-choice,syllogistic,female,28,Some not;A;B,Some;B;C,Some;C;A
2,56,Some;chefs;runners/No;scientists;runners,All;chefs;scientists|All;scientists;chefs|Some;chefs;scientists|Some;scientists;chefs|Some not;chefs;scientists|Some not;scientists;chefs|No;chefs;scientists|No;scientists;chefs|NVC,NVC,single-choice,syllogistic,female,28,Some;A;B,No;C;B,NVC;
2,57,No;clerks;models/Some;models;managers,All;clerks;managers|All;managers;clerks|Some;clerks;managers|Some;managers;clerks|Some not;clerks;managers|Some not;managers;clerks|No;clerks;managers|No;managers;clerks|NVC,No;clerks;managers,single-choice,syllogistic,female,28,No;A;B,Some;B;C,No;A;C
2,58,Some;auditors;cleaners/No;painters;auditors,All;cleaners;painters|All;painters;cleaners|Some;cleaners;painters|Some;painters;cleaners|Some not;cleaners;painters|Some not;painters;cleaners|No;cleaners;painters|No;painters;cleaners|NVC,No;cleaners;painters,single-choice,syllogistic,female,28,Some;B;A,No;C;B,No;A;C
2,59,Some;waiters;poets/All;poets;cashiers,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|NVC,Some;waiters;cashiers,single-choice,syllogistic,female,28,Some;A;B,All;B;C,Some;A;C
2,60,Some not;surfers;artists/All;planners;artists,All;surfers;planners|All;planners;surfers|Some;surfers;planners|Some;planners;surfers|Some not;surfers;planners|Some not;planners;surfers|No;surfers;planners|No;planners;surfers|NVC,Some;surfers;planners,single-choice,syllogistic,female,28,Some not;A;B,All;C;B,Some;A;C
2,61,Some not;cooks;mayors/All;swimmers;cooks,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|NVC,Some;mayors;swimmers,single-choice,syllogistic,female,28,Some not;B;A,All;C;B,Some;A;C
2,62,Some;pilots;singers/No;pilots;tailors,All;singers;tailors|All;tailors;singers|Some;singers;tailors|Some;tailors;singers|Some not;singers;tailors|Some not;tailors;singers|No;singers;tailors|No;tailors;singers|NVC,No;singers;tailors,single-choice,syllogistic,female,28,Some;B;A,No;B;C,No;A;C
2,63,Some not;novelists;travelers/All;travelers;analysts,All;novelists;analysts|All;analysts;novelists|Some;novelists;analysts|Some;analysts;novelists|Some not;novelists;analysts|Some not;analysts;novelists|No;novelists;analysts|No;analysts;novelists|NVC,Some not;novelists;analysts,single-choice,syllogistic,female,28,Some not;A;B,All;B;C,Some not;A;C
3,0,Some;tutors;packers/All;tutors;butchers,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|No;packers;butchers|No;butchers;packers|NVC,Some;butchers;packers,single-choice,syllogistic,female,23,Some;B;A,All;B;C,Some;C;A
3,1,All;auditors;painters/Some;cleaners;auditors,All;painters;cleaners|All;cleaners;painters|Some;painters;cleaners|Some;cleaners;painters|Some not;painters;cleaners|Some not;cleaners;painters|No;painters;cleaners|No;cleaners;painters|NVC,Some;painters;cleaners,single-choice,syllogistic,female,23,All;B;A,Some;C;B,Some;A;C
3,2,No;dancers;typists/All;boxers;typists,All;dancers;boxers|All;boxers;dancers|Some;dancers;boxers|Some;boxers;dancers|Some not;dancers;boxers|Some not;boxers;dancers|No;dancers;boxers|No;boxers;dancers|NVC,Some not;dancers;boxers,single-choice,syllogistic,female,23,No;A;B,All;C;B,Some not;A;C
3,3,All;workers;painters/All;painters;actors,All;workers;actors|All;actors;workers|Some;workers;actors|Some;actors;workers|Some not;workers;actors|Some not;actors;workers|No;workers;actors|No;actors;workers|NVC,Some;actors;workers,single-choice,syllogistic,female,23,All;A;B,All;B;C,Some;C;A
3,4,No;lifeguards;dentists/Some;lifeguards;plumbers,All;dentists;plumbers|All;plumbers;dentists|Some;dentists;plumbers|Some;plumbers;dentists|Some not;dentists;plumbers|Some not;plumbers;dentists|No;dentists;plumbers|No;plumbers;dentists|NVC,NVC,single-choice,syllogistic,female,23,No;B;A,Some;B;C,NVC;
3,5,No;hikers;drivers/Some not;writers;drivers,All;hikers;writers|All;writers;hikers|Some;hikers;writers|Some;writers;hikers|Some not;hikers;writers|Some not;writers;hikers|No;hikers;writers|No;writers;hikers|NVC,NVC,single-choice,syllogistic,female,23,No;A;B,Some not;C;B,NVC;
3,6,Some not;investors;jugglers/Some not;jugglers;barbers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|No;investors;barbers|No;barbers;investors|NVC,NVC,single-choice,syllogistic,female,23,Some not;A;B,Some not;B;C,NVC;
3,7,Some not;climbers;skaters/Some not;therapists;climbers,All;skaters;therapists|All;therapists;skaters|Some;skaters;therapists|Some;therapists;skaters|Some not;skaters;therapists|Some not;therapists;skaters|No;skaters;therapists|No;therapists;skaters|NVC,NVC,single-choice,syllogistic,female,23,Some not;B;A,Some not;C;B,NVC;
3,8,All;drillers;nurses/All;drillers;actors,All;nurses;actors|All;actors;nurses|Some;nurses;actors|Some;actors;nurses|Some not;nurses;actors|Some not;actors;nurses|No;nurses;actors|No;actors;nurses|NVC,Some;nurses;actors,single-choice,syllogistic,female,23,All;B;A,All;B;C,Some;A;C
3,9,Some not;poets;miners/All;poets;skaters,All;miners;skaters|All;skaters;miners|Some;miners;skaters|Some;skaters;miners|Some not;miners;skaters|Some not;skaters;miners|No;miners;skaters|No;skaters;miners|NVC,Some not;miners;skaters,single-choice,syllogistic,female,23,Some not;B;A,All;B;C,Some not;A;C
3,10,Some;bankers;teachers/Some not;bankers;golfers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|No;teachers;golfers|No;golfers;teachers|NVC,Some not;golfers;teachers,single-choice,syllogistic,female,23,Some;B;A,Some not;B;C,Some not;C;A
3,11,All;waiters;poets/No;cashiers;poets,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|NVC,No;cashiers;waiters,single-choice,syllogistic,female,23,All;A;B,No;C;B,No;C;A
3,12,Some;managers;models/Some not;clerks;models,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|No;managers;clerks|No;clerks;managers|NVC,No;managers;clerks,single-choice,syllogistic,female,23,Some;A;B,Some not;C;B,No;A;C
3,13,No;brokers;agents/Some;secretaries;agents,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|NVC,NVC,single-choice,syllogistic,female,23,No;A;B,Some;C;B,NVC;
3,14,No;sailors;potters/No;chemists;potters,All;sailors;chemists|All;chemists;sailors|Some;sailors;chemists|Some;chemists;sailors|Some not;sailors;chemists|Some not;chemists;sailors|No;sailors;chemists|No;chemists;sailors|NVC,NVC,single-choice,syllogistic,female,23,No;A;B,No;C;B,NVC;
3,15,Some;chefs;scientists/Some;runners;chefs,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|No;scientists;runners|No;runners;scientists|NVC,NVC,single-choice,syllogistic,female,23,Some;B;A,Some;C;B,NVC;
3,16,Some not;actuaries;opticians/No;boxers;actuaries,All;opticians;boxers|All;boxers;opticians|Some;opticians;boxers|Some;boxers;opticians|Some not;opticians;boxers|Some not;boxers;opticians|No;opticians;boxers|No;boxers;opticians|NVC,NVC,single-choice,syllogistic,female,23,Some not;B;A,No;C;B,NVC;
3,17,No;sculptors;bakers/Some not;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|NVC,NVC,single-choice,syllogistic,female,23,No;A;B,Some not;B;C,NVC;
3,18,All;campers;fencers/Some not;campers;engineers,All;fencers;engineers|All;engineers;fencers|Some;fencers;engineers|Some;engineers;fencers|Some not;fencers;engineers|Some not;engineers;fencers|No;fencers;engineers|No;engineers;fencers|NVC,Some not;fencers;engineers,single-choice,syllogistic,female,23,All;B;A,Some not;B;C,Some not;A;C
